StudentID,Date,Status,Reason
STU091,2025-06-16,Present,
STU091,2025-06-17,Absent,Travel
STU091,2025-06-18,Present,
STU091,2025-06-19,Present,
STU091,2025-06-20,Present,
STU092,2025-06-01,Present,
STU092,2025-06-02,Present,
STU092,2025-06-03,Present,
STU092,2025-06-04,Present,
STU092,2025-06-05,Present,
STU092,2025-06-06,Present,
STU092,2025-06-07,Present,
STU092,2025-06-08,Present,
STU092,2025-06-09,Present,
STU092,2025-06-10,Present,
STU092,2025-06-11,Present,
STU092,2025-06-12,Present,
STU092,2025-06-13,Present,
STU092,2025-06-14,Absent,Travel
STU092,2025-06-15,Present,
STU092,2025-06-16,Present,
STU092,2025-06-17,Present,
STU092,2025-06-18,Present,
STU092,2025-06-19,Present,
STU092,2025-06-20,Absent,Sick Leave
STU093,2025-06-01,Present,
STU093,2025-06-02,Present,
STU093,2025-06-03,Present,
STU093,2025-06-04,Present,
STU093,2025-06-05,Present,
STU093,2025-06-06,Present,
STU093,2025-06-07,Present,
STU093,2025-06-08,Present,
STU093,2025-06-09,Present,
STU093,2025-06-10,Present,
STU093,2025-06-11,Present,
STU093,2025-06-12,Present,
STU093,2025-06-13,Present,
STU093,2025-06-14,Present,
STU093,2025-06-15,Present,
STU093,2025-06-16,Present,
STU093,2025-06-17,Present,
STU093,2025-06-18,Present,
STU093,2025-06-19,Absent,Sick Leave
STU093,2025-06-20,Present,
STU094,2025-06-01,Present,
STU094,2025-06-02,Present,
STU094,2025-06-03,Absent,Medical
STU094,2025-06-04,Present,
STU094,2025-06-05,Present,
STU094,2025-06-06,Present,
STU094,2025-06-07,Present,
STU094,2025-06-08,Absent,Medical
STU094,2025-06-09,Absent,Sick Leave
STU094,2025-06-10,Present,
STU094,2025-06-11,Present,
STU094,2025-06-12,Present,
STU094,2025-06-13,Present,
STU094,2025-06-14,Present,
STU094,2025-06-15,Present,
STU094,2025-06-16,Present,
STU094,2025-06-17,Present,
STU094,2025-06-18,Present,
STU094,2025-06-19,Absent,Family Function
STU094,2025-06-20,Present,
STU095,2025-06-01,Absent,Sick Leave
STU095,2025-06-02,Present,
STU095,2025-06-03,Present,
STU095,2025-06-04,Absent,Sick Leave
STU095,2025-06-05,Present,
STU095,2025-06-06,Present,
STU095,2025-06-07,Present,
STU095,2025-06-08,Present,
STU095,2025-06-09,Present,
STU095,2025-06-10,Absent,Sick Leave
STU095,2025-06-11,Present,
STU095,2025-06-12,Present,
STU095,2025-06-13,Present,
STU095,2025-06-14,Absent,Family Function
STU095,2025-06-15,Present,
STU095,2025-06-16,Present,
STU095,2025-06-17,Present,
STU095,2025-06-18,Present,
STU095,2025-06-19,Present,
STU095,2025-06-20,Present,
STU096,2025-06-01,Present,
STU096,2025-06-02,Present,
STU096,2025-06-03,Present,
STU096,2025-06-04,Present,
STU096,2025-06-05,Present,
STU096,2025-06-06,Present,
STU096,2025-06-07,Present,
STU096,2025-06-08,Present,
STU096,2025-06-09,Present,
STU096,2025-06-10,Present,
STU096,2025-06-11,Present,
STU096,2025-06-12,Present,
STU096,2025-06-13,Present,
STU096,2025-06-14,Present,
STU096,2025-06-15,Absent,Sick Leave
STU096,2025-06-16,Present,
STU096,2025-06-17,Present,
STU096,2025-06-18,Present,
STU096,2025-06-19,Present,
STU096,2025-06-20,Present,
STU097,2025-06-01,Present,
STU097,2025-06-02,Absent,Sick Leave
STU097,2025-06-03,Present,
STU097,2025-06-04,Present,
STU097,2025-06-05,Present,
STU097,2025-06-06,Present,
STU097,2025-06-07,Present,
STU097,2025-06-08,Present,
STU097,2025-06-09,Present,
STU097,2025-06-10,Present,
STU097,2025-06-11,Present,
STU097,2025-06-12,Present,
STU097,2025-06-13,Present,
STU097,2025-06-14,Present,
STU097,2025-06-15,Present,
STU097,2025-06-16,Present,
STU097,2025-06-17,Present,
STU097,2025-06-18,Present,
STU097,2025-06-19,Present,
STU097,2025-06-20,Present,
STU098,2025-06-01,Present,
STU098,2025-06-02,Present,
STU098,2025-06-03,Present,
STU098,2025-06-04,Present,
STU098,2025-06-05,Present,
STU098,2025-06-06,Present,
STU098,2025-06-07,Present,
STU098,2025-06-08,Present,
STU098,2025-06-09,Present,
STU098,2025-06-10,Present,
STU098,2025-06-11,Present,
STU098,2025-06-12,Present,
STU098,2025-06-13,Present,
STU098,2025-06-14,Absent,Sick Leave
STU098,2025-06-15,Present,
STU098,2025-06-16,Present,
STU098,2025-06-17,Present,
STU098,2025-06-18,Present,
STU098,2025-06-19,Present,
STU098,2025-06-20,Present,
STU099,2025-06-01,Absent,Medical
STU099,2025-06-02,Present,
STU099,2025-06-03,Present,
STU099,2025-06-04,Present,
STU099,2025-06-05,Present,
STU099,2025-06-06,Present,
STU099,2025-06-07,Absent,Sick Leave
STU099,2025-06-08,Present,
STU099,2025-06-09,Present,
STU099,2025-06-10,Present,
STU099,2025-06-11,Present,
STU099,2025-06-12,Present,
STU099,2025-06-13,Present,
STU099,2025-06-14,Present,
STU099,2025-06-15,Present,
STU099,2025-06-16,Present,
STU099,2025-06-17,Present,
STU099,2025-06-18,Present,
STU099,2025-06-19,Present,
STU099,2025-06-20,Present,
STU100,2025-06-01,Present,
STU100,2025-06-02,Present,
STU100,2025-06-03,Present,
STU100,2025-06-04,Present,
STU100,2025-06-05,Present,
STU100,2025-06-06,Present,
STU100,2025-06-07,Present,
STU100,2025-06-08,Present,
STU100,2025-06-09,Present,
STU100,2025-06-10,Present,
STU100,2025-06-11,Present,
STU100,2025-06-12,Present,
STU100,2025-06-13,Present,
STU100,2025-06-14,Present,
STU100,2025-06-15,Present,
STU100,2025-06-16,Present,
STU100,2025-06-17,Present,
STU100,2025-06-18,Present,
STU100,2025-06-19,Present,
STU100,2025-06-20,Present,
STU101,2025-06-01,Absent,Family Function
STU101,2025-06-02,Present,
STU101,2025-06-03,Present,
STU101,2025-06-04,Present,
STU101,2025-06-05,Present,
STU101,2025-06-06,Present,
STU101,2025-06-07,Present,
STU101,2025-06-08,Present,
STU101,2025-06-09,Present,
STU101,2025-06-10,Present,
STU101,2025-06-11,Present,
STU101,2025-06-12,Present,
STU101,2025-06-13,Present,
STU101,2025-06-14,Present,
STU101,2025-06-15,Present,
STU101,2025-06-16,Present,
STU101,2025-06-17,Present,
STU101,2025-06-18,Present,
STU101,2025-06-19,Present,
STU101,2025-06-20,Present,
STU102,2025-06-01,Absent,Travel
STU102,2025-06-02,Present,
STU102,2025-06-03,Present,
STU102,2025-06-04,Present,
STU102,2025-06-05,Present,
STU102,2025-06-06,Present,
STU102,2025-06-07,Present,
STU102,2025-06-08,Present,
STU102,2025-06-09,Present,
STU102,2025-06-10,Absent,Sick Leave
STU102,2025-06-11,Absent,Travel
STU102,2025-06-12,Present,
STU102,2025-06-13,Present,
STU102,2025-06-14,Present,
STU102,2025-06-15,Present,
STU102,2025-06-16,Present,
STU102,2025-06-17,Present,
STU102,2025-06-18,Present,
STU102,2025-06-19,Present,
STU102,2025-06-20,Present,
STU103,2025-06-01,Present,
STU103,2025-06-02,Present,
STU103,2025-06-03,Present,
STU103,2025-06-04,Present,
STU103,2025-06-05,Present,
STU103,2025-06-06,Present,
STU103,2025-06-07,Present,
STU103,2025-06-08,Absent,Medical
STU103,2025-06-09,Present,
STU103,2025-06-10,Present,
STU103,2025-06-11,Present,
STU103,2025-06-12,Present,
STU103,2025-06-13,Present,
STU103,2025-06-14,Present,
STU103,2025-06-15,Present,
STU103,2025-06-16,Present,
STU103,2025-06-17,Present,
STU103,2025-06-18,Present,
STU103,2025-06-19,Present,
STU103,2025-06-20,Present,
STU104,2025-06-01,Absent,Sick Leave
STU104,2025-06-02,Present,
STU104,2025-06-03,Present,
STU104,2025-06-04,Present,
STU104,2025-06-05,Present,
STU104,2025-06-06,Present,
STU104,2025-06-07,Present,
STU104,2025-06-08,Present,
STU104,2025-06-09,Present,
STU104,2025-06-10,Present,
STU104,2025-06-11,Present,
STU104,2025-06-12,Present,
STU104,2025-06-13,Present,
STU104,2025-06-14,Present,
STU104,2025-06-15,Present,
STU104,2025-06-16,Present,
STU104,2025-06-17,Present,
STU104,2025-06-18,Absent,Travel
STU104,2025-06-19,Present,
STU104,2025-06-20,Present,
STU105,2025-06-01,Present,
STU105,2025-06-02,Present,
STU105,2025-06-03,Present,
STU105,2025-06-04,Absent,Family Function
STU105,2025-06-05,Present,
STU105,2025-06-06,Present,
STU105,2025-06-07,Present,
STU105,2025-06-08,Present,
STU105,2025-06-09,Present,
STU105,2025-06-10,Present,
STU105,2025-06-11,Present,
STU105,2025-06-12,Present,
STU105,2025-06-13,Present,
STU105,2025-06-14,Present,
STU105,2025-06-15,Present,
STU105,2025-06-16,Present,
STU105,2025-06-17,Present,
STU105,2025-06-18,Present,
STU105,2025-06-19,Absent,Medical
STU105,2025-06-20,Present,
STU106,2025-06-01,Present,
STU106,2025-06-02,Present,
STU106,2025-06-03,Present,
STU106,2025-06-04,Present,
STU106,2025-06-05,Present,
STU106,2025-06-06,Present,
STU106,2025-06-07,Present,
STU106,2025-06-08,Present,
STU106,2025-06-09,Present,
STU106,2025-06-10,Present,
STU106,2025-06-11,Present,
STU106,2025-06-12,Present,
STU106,2025-06-13,Absent,Travel
STU106,2025-06-14,Present,
STU106,2025-06-15,Present,
STU106,2025-06-16,Present,
STU106,2025-06-17,Present,
STU106,2025-06-18,Absent,Family Function
STU106,2025-06-19,Present,
STU106,2025-06-20,Present,
STU107,2025-06-01,Present,
STU107,2025-06-02,Present,
STU107,2025-06-03,Present,
STU107,2025-06-04,Present,
STU107,2025-06-05,Present,
STU107,2025-06-06,Present,
STU107,2025-06-07,Present,
STU107,2025-06-08,Present,
STU107,2025-06-09,Present,
STU107,2025-06-10,Present,
STU107,2025-06-11,Present,
STU107,2025-06-12,Present,
STU107,2025-06-13,Absent,Family Function
STU107,2025-06-14,Present,
STU107,2025-06-15,Present,
STU107,2025-06-16,Present,
STU107,2025-06-17,Present,
STU107,2025-06-18,Present,
STU107,2025-06-19,Present,
STU107,2025-06-20,Present,
STU108,2025-06-01,Present,
STU108,2025-06-02,Present,
STU108,2025-06-03,Present,
STU108,2025-06-04,Present,
STU108,2025-06-05,Present,
STU108,2025-06-06,Present,
STU108,2025-06-07,Present,
STU108,2025-06-08,Present,
STU108,2025-06-09,Present,
STU108,2025-06-10,Present,
STU108,2025-06-11,Present,
STU108,2025-06-12,Present,
STU108,2025-06-13,Present,
STU108,2025-06-14,Present,
STU108,2025-06-15,Present,
STU108,2025-06-16,Present,
STU108,2025-06-17,Present,
STU108,2025-06-18,Present,
STU108,2025-06-19,Present,
STU108,2025-06-20,Present,
STU109,2025-06-01,Present,
STU109,2025-06-02,Present,
STU109,2025-06-03,Present,
STU109,2025-06-04,Present,
STU109,2025-06-05,Present,
STU109,2025-06-06,Present,
STU109,2025-06-07,Present,
STU109,2025-06-08,Present,
STU109,2025-06-09,Present,
STU109,2025-06-10,Present,
STU109,2025-06-11,Present,
STU109,2025-06-12,Present,
STU109,2025-06-13,Present,
STU109,2025-06-14,Present,
STU109,2025-06-15,Present,
STU109,2025-06-16,Present,
STU109,2025-06-17,Present,
STU109,2025-06-18,Present,
STU109,2025-06-19,Absent,Travel
STU109,2025-06-20,Present,
STU110,2025-06-01,Present,
STU110,2025-06-02,Present,
STU110,2025-06-03,Present,
STU110,2025-06-04,Present,
STU110,2025-06-05,Present,
STU110,2025-06-06,Present,
STU110,2025-06-07,Present,
STU110,2025-06-08,Present,
STU110,2025-06-09,Present,
STU110,2025-06-10,Present,
STU110,2025-06-11,Present,
STU110,2025-06-12,Present,
STU110,2025-06-13,Present,
STU110,2025-06-14,Present,
STU110,2025-06-15,Present,
STU110,2025-06-16,Present,
STU110,2025-06-17,Present,
STU110,2025-06-18,Present,
STU110,2025-06-19,Present,
STU110,2025-06-20,Absent,Sick Leave
STU111,2025-06-01,Present,
STU111,2025-06-02,Present,
STU111,2025-06-03,Present,
STU111,2025-06-04,Present,
STU111,2025-06-05,Present,
STU111,2025-06-06,Absent,Family Function
STU111,2025-06-07,Present,
STU111,2025-06-08,Present,
STU111,2025-06-09,Present,
STU111,2025-06-10,Present,
STU111,2025-06-11,Absent,Travel
STU111,2025-06-12,Present,
STU111,2025-06-13,Present,
STU111,2025-06-14,Present,
STU111,2025-06-15,Present,
STU111,2025-06-16,Present,
STU111,2025-06-17,Present,
STU111,2025-06-18,Present,
STU111,2025-06-19,Absent,Medical
STU111,2025-06-20,Present,
STU112,2025-06-01,Present,
STU112,2025-06-02,Present,
STU112,2025-06-03,Present,
STU112,2025-06-04,Absent,Medical
STU112,2025-06-05,Present,
STU112,2025-06-06,Present,
STU112,2025-06-07,Present,
STU112,2025-06-08,Present,
STU112,2025-06-09,Present,
STU112,2025-06-10,Present,
STU112,2025-06-11,Present,
STU112,2025-06-12,Present,
STU112,2025-06-13,Present,
STU112,2025-06-14,Present,
STU112,2025-06-15,Present,
STU112,2025-06-16,Present,
STU112,2025-06-17,Present,
STU112,2025-06-18,Present,
STU112,2025-06-19,Present,
STU112,2025-06-20,Present,
STU113,2025-06-01,Present,
STU113,2025-06-02,Present,
STU113,2025-06-03,Present,
STU113,2025-06-04,Present,
STU113,2025-06-05,Absent,Travel
STU113,2025-06-06,Present,
STU113,2025-06-07,Present,
STU113,2025-06-08,Present,
STU113,2025-06-09,Present,
STU113,2025-06-10,Present,
STU113,2025-06-11,Present,
STU113,2025-06-12,Present,
STU113,2025-06-13,Present,
STU113,2025-06-14,Present,
STU113,2025-06-15,Present,
STU113,2025-06-16,Present,
STU113,2025-06-17,Absent,Medical
STU113,2025-06-18,Present,
STU113,2025-06-19,Present,
STU113,2025-06-20,Present,
STU114,2025-06-01,Present,
STU114,2025-06-02,Absent,Sick Leave
STU114,2025-06-03,Present,
STU114,2025-06-04,Present,
STU114,2025-06-05,Present,
STU114,2025-06-06,Present,
STU114,2025-06-07,Present,
STU114,2025-06-08,Present,
STU114,2025-06-09,Present,
STU114,2025-06-10,Present,
STU114,2025-06-11,Present,
STU114,2025-06-12,Present,
STU114,2025-06-13,Absent,Medical
STU114,2025-06-14,Present,
STU114,2025-06-15,Present,
STU114,2025-06-16,Present,
STU114,2025-06-17,Present,
STU114,2025-06-18,Present,
STU114,2025-06-19,Present,
STU114,2025-06-20,Present,
STU115,2025-06-01,Present,
STU115,2025-06-02,Present,
STU115,2025-06-03,Present,
STU115,2025-06-04,Present,
STU115,2025-06-05,Present,
STU115,2025-06-06,Absent,Medical
STU115,2025-06-07,Present,
STU115,2025-06-08,Absent,Medical
STU115,2025-06-09,Present,
STU115,2025-06-10,Present,
STU115,2025-06-11,Present,
STU115,2025-06-12,Absent,Medical
STU115,2025-06-13,Present,
STU115,2025-06-14,Present,
STU115,2025-06-15,Present,
STU115,2025-06-16,Present,
STU115,2025-06-17,Present,
STU115,2025-06-18,Present,
STU115,2025-06-19,Present,
STU115,2025-06-20,Present,
STU116,2025-06-01,Present,
STU116,2025-06-02,Present,
STU116,2025-06-03,Present,
STU116,2025-06-04,Present,
STU116,2025-06-05,Present,
STU116,2025-06-06,Present,
STU116,2025-06-07,Present,
STU116,2025-06-08,Present,
STU116,2025-06-09,Present,
STU116,2025-06-10,Present,
STU116,2025-06-11,Present,
STU116,2025-06-12,Present,
STU116,2025-06-13,Present,
STU116,2025-06-14,Absent,Medical
STU116,2025-06-15,Present,
STU116,2025-06-16,Present,
STU116,2025-06-17,Present,
STU116,2025-06-18,Present,
STU116,2025-06-19,Present,
STU116,2025-06-20,Present,
STU117,2025-06-01,Present,
STU117,2025-06-02,Present,
STU117,2025-06-03,Present,
STU117,2025-06-04,Present,
STU117,2025-06-05,Present,
STU117,2025-06-06,Present,
STU117,2025-06-07,Present,
STU117,2025-06-08,Present,
STU117,2025-06-09,Present,
STU117,2025-06-10,Present,
STU117,2025-06-11,Present,
STU117,2025-06-12,Absent,Family Function
STU117,2025-06-13,Present,
STU117,2025-06-14,Present,
STU117,2025-06-15,Present,
STU117,2025-06-16,Present,
STU117,2025-06-17,Present,
STU117,2025-06-18,Present,
STU117,2025-06-19,Present,
STU117,2025-06-20,Present,
STU118,2025-06-01,Present,
STU118,2025-06-02,Present,
STU118,2025-06-03,Absent,Sick Leave
STU118,2025-06-04,Present,
STU118,2025-06-05,Present,
STU118,2025-06-06,Present,
STU118,2025-06-07,Present,
STU118,2025-06-08,Present,
STU118,2025-06-09,Present,
STU118,2025-06-10,Absent,Sick Leave
STU118,2025-06-11,Absent,Travel
STU118,2025-06-12,Present,
STU118,2025-06-13,Absent,Sick Leave
STU118,2025-06-14,Absent,Sick Leave
STU118,2025-06-15,Present,
STU118,2025-06-16,Present,
STU118,2025-06-17,Absent,Medical
STU118,2025-06-18,Present,
STU118,2025-06-19,Present,
STU118,2025-06-20,Present,
STU119,2025-06-01,Present,
STU119,2025-06-02,Present,
STU119,2025-06-03,Present,
STU119,2025-06-04,Present,
STU119,2025-06-05,Present,
STU119,2025-06-06,Present,
STU119,2025-06-07,Present,
STU119,2025-06-08,Present,
STU119,2025-06-09,Present,
STU119,2025-06-10,Present,
STU119,2025-06-11,Present,
STU119,2025-06-12,Present,
STU119,2025-06-13,Present,
STU119,2025-06-14,Present,
STU119,2025-06-15,Present,
STU119,2025-06-16,Present,
STU119,2025-06-17,Present,
STU119,2025-06-18,Absent,Family Function
STU119,2025-06-19,Present,
STU119,2025-06-20,Present,
STU120,2025-06-01,Present,
STU120,2025-06-02,Present,
STU120,2025-06-03,Absent,Sick Leave
STU120,2025-06-04,Present,
STU120,2025-06-05,Present,
STU120,2025-06-06,Present,
STU120,2025-06-07,Present,
STU120,2025-06-08,Present,
STU120,2025-06-09,Present,
STU120,2025-06-10,Present,
STU120,2025-06-11,Present,
STU120,2025-06-12,Present,
STU120,2025-06-13,Present,
STU120,2025-06-14,Present,
STU120,2025-06-15,Present,
STU120,2025-06-16,Present,
STU120,2025-06-17,Present,
STU120,2025-06-18,Present,
STU120,2025-06-19,Present,
STU120,2025-06-20,Present,
STU121,2025-06-01,Present,
STU121,2025-06-02,Present,
STU121,2025-06-03,Present,
STU121,2025-06-04,Present,
STU121,2025-06-05,Present,
STU121,2025-06-06,Present,
STU121,2025-06-07,Present,
STU121,2025-06-08,Present,
STU121,2025-06-09,Present,
STU121,2025-06-10,Present,
STU121,2025-06-11,Present,
STU121,2025-06-12,Present,
STU121,2025-06-13,Present,
STU121,2025-06-14,Present,
STU121,2025-06-15,Present,
STU121,2025-06-16,Present,
STU121,2025-06-17,Present,
STU121,2025-06-18,Present,
STU121,2025-06-19,Present,
STU121,2025-06-20,Present,
STU122,2025-06-01,Absent,Travel
STU122,2025-06-02,Present,
STU122,2025-06-03,Present,
STU122,2025-06-04,Present,
STU122,2025-06-05,Present,
STU122,2025-06-06,Present,
STU122,2025-06-07,Present,
STU122,2025-06-08,Present,
STU122,2025-06-09,Present,
STU122,2025-06-10,Present,
STU122,2025-06-11,Present,
STU122,2025-06-12,Present,
STU122,2025-06-13,Present,
STU122,2025-06-14,Present,
STU122,2025-06-15,Present,
STU122,2025-06-16,Present,
STU122,2025-06-17,Present,
STU122,2025-06-18,Present,
STU122,2025-06-19,Present,
STU122,2025-06-20,Present,
STU123,2025-06-01,Present,
STU123,2025-06-02,Present,
STU123,2025-06-03,Present,
STU123,2025-06-04,Present,
STU123,2025-06-05,Present,
STU123,2025-06-06,Present,
STU123,2025-06-07,Present,
STU123,2025-06-08,Present,
STU123,2025-06-09,Present,
STU123,2025-06-10,Present,
STU123,2025-06-11,Present,
STU123,2025-06-12,Present,
STU123,2025-06-13,Present,
STU123,2025-06-14,Present,
STU123,2025-06-15,Present,
STU123,2025-06-16,Present,
STU123,2025-06-17,Present,
STU123,2025-06-18,Absent,Sick Leave
STU123,2025-06-19,Present,
STU123,2025-06-20,Present,
STU124,2025-06-01,Absent,Family Function
STU124,2025-06-02,Present,
STU124,2025-06-03,Present,
STU124,2025-06-04,Present,
STU124,2025-06-05,Present,
STU124,2025-06-06,Present,
STU124,2025-06-07,Absent,Travel
STU124,2025-06-08,Present,
STU124,2025-06-09,Present,
STU124,2025-06-10,Present,
STU124,2025-06-11,Present,
STU124,2025-06-12,Present,
STU124,2025-06-13,Present,
STU124,2025-06-14,Present,
STU124,2025-06-15,Present,
STU124,2025-06-16,Present,
STU124,2025-06-17,Absent,Travel
STU124,2025-06-18,Present,
STU124,2025-06-19,Present,
STU124,2025-06-20,Present,
STU125,2025-06-01,Present,
STU125,2025-06-02,Present,
STU125,2025-06-03,Absent,Family Function
STU125,2025-06-04,Present,
STU125,2025-06-05,Present,
STU125,2025-06-06,Present,
STU125,2025-06-07,Present,
STU125,2025-06-08,Present,
STU125,2025-06-09,Present,
STU125,2025-06-10,Present,
STU125,2025-06-11,Present,
STU125,2025-06-12,Present,
STU125,2025-06-13,Present,
STU125,2025-06-14,Present,
STU125,2025-06-15,Present,
STU125,2025-06-16,Present,
STU125,2025-06-17,Present,
STU125,2025-06-18,Present,
STU125,2025-06-19,Present,
STU125,2025-06-20,Present,
STU126,2025-06-01,Present,
STU126,2025-06-02,Present,
STU126,2025-06-03,Present,
STU126,2025-06-04,Present,
STU126,2025-06-05,Present,
STU126,2025-06-06,Present,
STU126,2025-06-07,Absent,Sick Leave
STU126,2025-06-08,Present,
STU126,2025-06-09,Present,
STU126,2025-06-10,Present,
STU126,2025-06-11,Present,
STU126,2025-06-12,Present,
STU126,2025-06-13,Present,
STU126,2025-06-14,Present,
STU126,2025-06-15,Present,
STU126,2025-06-16,Present,
STU126,2025-06-17,Present,
STU126,2025-06-18,Absent,Family Function
STU126,2025-06-19,Present,
STU126,2025-06-20,Present,
STU127,2025-06-01,Present,
STU127,2025-06-02,Present,
STU127,2025-06-03,Absent,Medical
STU127,2025-06-04,Present,
STU127,2025-06-05,Present,
STU127,2025-06-06,Present,
STU127,2025-06-07,Absent,Travel
STU127,2025-06-08,Present,
STU127,2025-06-09,Present,
STU127,2025-06-10,Present,
STU127,2025-06-11,Present,
STU127,2025-06-12,Present,
STU127,2025-06-13,Present,
STU127,2025-06-14,Present,
STU127,2025-06-15,Present,
STU127,2025-06-16,Present,
STU127,2025-06-17,Present,
STU127,2025-06-18,Present,
STU127,2025-06-19,Present,
STU127,2025-06-20,Present,
STU128,2025-06-01,Present,
STU128,2025-06-02,Present,
STU128,2025-06-03,Present,
STU128,2025-06-04,Present,
STU128,2025-06-05,Present,
STU128,2025-06-06,Present,
STU128,2025-06-07,Present,
STU128,2025-06-08,Present,
STU128,2025-06-09,Present,
STU128,2025-06-10,Present,
STU128,2025-06-11,Present,
STU128,2025-06-12,Present,
STU128,2025-06-13,Absent,Travel
STU128,2025-06-14,Present,
STU128,2025-06-15,Present,
STU128,2025-06-16,Present,
STU128,2025-06-17,Present,
STU128,2025-06-18,Present,
STU128,2025-06-19,Present,
STU128,2025-06-20,Present,
STU129,2025-06-01,Present,
STU129,2025-06-02,Present,
STU129,2025-06-03,Present,
STU129,2025-06-04,Present,
STU129,2025-06-05,Absent,Medical
STU129,2025-06-06,Present,
STU129,2025-06-07,Present,
STU129,2025-06-08,Present,
STU129,2025-06-09,Present,
STU129,2025-06-10,Present,
STU129,2025-06-11,Present,
STU129,2025-06-12,Present,
STU129,2025-06-13,Present,
STU129,2025-06-14,Present,
STU129,2025-06-15,Present,
STU129,2025-06-16,Present,
STU129,2025-06-17,Present,
STU129,2025-06-18,Present,
STU129,2025-06-19,Present,
STU129,2025-06-20,Present,
STU130,2025-06-01,Present,
STU130,2025-06-02,Present,
STU130,2025-06-03,Present,
STU130,2025-06-04,Present,
STU130,2025-06-05,Present,
STU130,2025-06-06,Present,
STU130,2025-06-07,Present,
STU130,2025-06-08,Present,
STU130,2025-06-09,Present,
STU130,2025-06-10,Absent,Family Function
STU130,2025-06-11,Present,
STU130,2025-06-12,Present,
STU130,2025-06-13,Present,
STU130,2025-06-14,Present,
STU130,2025-06-15,Present,
STU130,2025-06-16,Present,
STU130,2025-06-17,Present,
STU130,2025-06-18,Present,
STU130,2025-06-19,Absent,Family Function
STU130,2025-06-20,Present,
STU131,2025-06-01,Present,
STU131,2025-06-02,Present,
STU131,2025-06-03,Present,
STU131,2025-06-04,Present,
STU131,2025-06-05,Present,
STU131,2025-06-06,Present,
STU131,2025-06-07,Present,
STU131,2025-06-08,Absent,Medical
STU131,2025-06-09,Present,
STU131,2025-06-10,Present,
STU131,2025-06-11,Present,
STU131,2025-06-12,Present,
STU131,2025-06-13,Absent,Family Function
STU131,2025-06-14,Present,
STU131,2025-06-15,Absent,Medical
STU131,2025-06-16,Present,
STU131,2025-06-17,Present,
STU131,2025-06-18,Present,
STU131,2025-06-19,Present,
STU131,2025-06-20,Present,
STU132,2025-06-01,Absent,Sick Leave
STU132,2025-06-02,Present,
STU132,2025-06-03,Present,
STU132,2025-06-04,Absent,Travel
STU132,2025-06-05,Present,
STU132,2025-06-06,Present,
STU132,2025-06-07,Present,
STU132,2025-06-08,Present,
STU132,2025-06-09,Present,
STU132,2025-06-10,Present,
STU132,2025-06-11,Present,
STU132,2025-06-12,Present,
STU132,2025-06-13,Present,
STU132,2025-06-14,Present,
STU132,2025-06-15,Present,
STU132,2025-06-16,Present,
STU132,2025-06-17,Present,
STU132,2025-06-18,Present,
STU132,2025-06-19,Present,
STU132,2025-06-20,Present,
STU133,2025-06-01,Present,
STU133,2025-06-02,Present,
STU133,2025-06-03,Present,
STU133,2025-06-04,Present,
STU133,2025-06-05,Present,
STU133,2025-06-06,Present,
STU133,2025-06-07,Present,
STU133,2025-06-08,Present,
STU133,2025-06-09,Present,
STU133,2025-06-10,Present,
STU133,2025-06-11,Present,
STU133,2025-06-12,Present,
STU133,2025-06-13,Present,
STU133,2025-06-14,Present,
STU133,2025-06-15,Absent,Medical
STU133,2025-06-16,Present,
STU133,2025-06-17,Present,
STU133,2025-06-18,Present,
STU133,2025-06-19,Present,
STU133,2025-06-20,Present,
STU134,2025-06-01,Present,
STU134,2025-06-02,Present,
STU134,2025-06-03,Present,
STU134,2025-06-04,Present,
STU134,2025-06-05,Present,
STU134,2025-06-06,Present,
STU134,2025-06-07,Present,
STU134,2025-06-08,Present,
STU134,2025-06-09,Absent,Sick Leave
STU134,2025-06-10,Present,
STU134,2025-06-11,Present,
STU134,2025-06-12,Present,
STU134,2025-06-13,Present,
STU134,2025-06-14,Present,
STU134,2025-06-15,Present,
STU134,2025-06-16,Present,
STU134,2025-06-17,Present,
STU134,2025-06-18,Present,
STU134,2025-06-19,Present,
STU134,2025-06-20,Present,
STU135,2025-06-01,Present,
STU135,2025-06-02,Present,
STU135,2025-06-03,Present,
STU135,2025-06-04,Present,
STU135,2025-06-05,Present,
STU135,2025-06-06,Present,
STU135,2025-06-07,Present,
STU135,2025-06-08,Present,
STU135,2025-06-09,Present,
STU135,2025-06-10,Present,
STU135,2025-06-11,Present,
STU135,2025-06-12,Present,
STU135,2025-06-13,Present,
STU135,2025-06-14,Present,
STU135,2025-06-15,Present,
STU135,2025-06-16,Absent,Sick Leave
STU135,2025-06-17,Present,
STU135,2025-06-18,Present,
STU135,2025-06-19,Present,
STU135,2025-06-20,Present,
STU136,2025-06-01,Present,
STU136,2025-06-02,Present,
STU136,2025-06-03,Present,
STU136,2025-06-04,Present,
STU136,2025-06-05,Present,
STU136,2025-06-06,Present,
STU136,2025-06-07,Present,
STU136,2025-06-08,Present,
STU136,2025-06-09,Present,
STU136,2025-06-10,Present,
STU136,2025-06-11,Present,
STU136,2025-06-12,Present,
STU136,2025-06-13,Absent,Sick Leave
STU136,2025-06-14,Present,
STU136,2025-06-15,Present,
STU136,2025-06-16,Present,
STU136,2025-06-17,Present,
STU136,2025-06-18,Absent,Family Function
STU136,2025-06-19,Present,
STU136,2025-06-20,Present,
STU137,2025-06-01,Present,
